0.0767	766	79800	1070	1080	76000	3840	1240	1300	0	4.6e+05	2.0303
0.0768	766	79800	1070	1080	76000	3840	1240	1300	0	4.6e+05	2.03
0.0769	766	79800	1070	1080	76000	3840	1240	1300	0	4.6e+05	2.0298
0.077	766	79900	1070	1080	76000	3840	1240	1300	0	4.6e+05	2.0296
0.0771	766	79900	1070	1080	76000	3840	1240	1300	0	4.6e+05	2.0294
0.0772	766	79900	1070	1080	76100	3840	1240	1300	0	4.6e+05	2.0292
0.0773	766	79900	1070	1080	76100	3840	1240	1300	0	4.6e+05	2.029
0.0774	766	79900	1070	1080	76100	3840	1240	1300	0	4.6e+05	2.0288
0.0775	767	79900	1070	1080	76100	3840	1240	1300	0	4.6e+05	2.0285
0.0776	767	80000	1070	1080	76100	3840	1240	1300	0	4.6e+05	2.0283
0.0777	767	80000	1070	1080	76100	3840	1240	1300	0	4.6e+05	2.0281
0.0778	767	80000	1070	1080	76100	3840	1240	1300	0	4.6e+05	2.0279
0.0779	767	80000	1070	1080	76200	3840	1240	1300	0	4.6e+05	2.0277
0.078	767	80000	1070	1080	76200	3840	1240	1300	0	4.6e+05	2.0275
0.0781	767	80000	1070	1080	76200	3840	1240	1300	0	4.6e+05	2.0272
0.0782	767	80000	1070	1080	76200	3840	1240	1300	0	4.6e+05	2.027
0.0783	767	80100	1070	1080	76200	3840	1240	1300	0	4.6e+05	2.0268
0.0784	768	80100	1070	1080	76200	3840	1240	1300	0	4.6e+05	2.0266
0.0785	768	80100	1070	1080	76200	3840	1240	1300	0	4.6e+05	2.0264
0.0786	768	80100	1070	1080	76300	3840	1240	1300	0	4.6e+05	2.0262
0.0787	768	80100	1070	1080	76300	3840	1240	1300	0	4.6e+05	2.026
0.0788	768	80100	1070	1080	76300	3840	1240	1300	0	4.6e+05	2.0258
0.0789	768	80200	1070	1080	76300	3840	1240	1300	0	4.6e+05	2.0256
0.079	768	80200	1070	1080	76300	3840	1240	1300	0	4.6e+05	2.0254
0.0791	768	80200	1070	1080	76300	3840	1240	1300	0	4.6e+05	2.0252
0.0792	768	80200	1070	1080	76400	3840	1240	1300	0	4.6e+05	2.025
0.0793	769	80200	1070	1080	76400	3840	1240	1300	0	4.6e+05	2.0248
0.0794	769	80200	1070	1080	76400	3840	1240	1300	0	4.6e+05	2.0245
0.0795	769	80200	1070	1080	76400	3840	1240	1300	0	4.6e+05	2.0243
0.0796	769	80300	1070	1080	76400	3840	1240	1300	0	4.6e+05	2.0241
0.0797	769	80300	1070	1080	76400	3840	1240	1300	0	4.6e+05	2.0239
0.0798	769	80300	1070	1080	76400	3840	1240	1300	0	4.6e+05	2.0237
